average_speed|distance|elapsed_time|elev_high|elev_low|hashed_id|max_speed|moving_time|total_elevation_gain|age_0.0|age_1.0|age_2.0|trainer_onehot|workout_type_10.0|workout_type_11.0|workout_type_12.0|weekday_Friday|weekday_Monday|weekday_Saturday|weekday_Sunday|weekday_Thursday|weekday_Tuesday|weekday_Wednesday|daypart_afternoon|daypart_dawn|daypart_evening|daypart_forenoon|daypart_morning|daypart_night
5.212999999999999|55664.9|18278.0|395.4|143.8|6101241.0|13.8|10679.0|472.8|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0
5.227|58747.5|15165.0|357.6|127.0|6101241.0|13.1|11240.0|327.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.348|6986.8|7527.0|173.0|145.7|6101241.0|7.4|1607.0|31.2|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.439|22537.5|4762.0|173.3|128.1|6101241.0|10.7|3500.0|71.6|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
6.608|16322.8|3027.0|173.5|128.0|6101241.0|9.3|2470.0|40.5|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
4.293|2481.1|792.0|162.5|144.0|6101241.0|7.4|578.0|18.1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
5.4670000000000005|29364.1|9786.0|173.7|126.8|6101241.0|10.1|5371.0|110.7|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
5.042|21092.2|15532.0|265.6|144.1|6101241.0|9.7|4183.0|159.2|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
6.236000000000001|27139.2|5079.0|173.4|126.8|6101241.0|10.2|4352.0|70.6|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.317|2448.0|1130.0|162.7|144.0|6101241.0|7.2|567.0|18.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.121|3194.1|1198.0|161.9|144.0|6101241.0|8.2|775.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.615|2413.6|763.0|162.4|144.0|6101241.0|8.4|523.0|17.9|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.077999999999999|16351.1|2970.0|173.5|128.1|6101241.0|9.5|2690.0|48.1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
3.987|3281.5|2087.0|155.0|147.5|6101241.0|6.4|823.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0
3.9160000000000004|2490.5|671.0|162.7|144.1|6101241.0|9.0|636.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0
3.55|2463.8|1098.0|162.8|144.0|6101241.0|6.0|694.0|18.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.228|853.3|137.0|229.6|215.5|6101241.0|8.4|137.0|0.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
5.426|7346.2|1485.0|229.9|148.0|6101241.0|8.9|1354.0|91.1|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4.3580000000000005|2466.9|611.0|162.5|144.1|6101241.0|8.3|566.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0
4.016|2450.0|610.0|162.3|144.1|6101241.0|7.9|610.0|17.8|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
7.015|7323.8|1091.0|228.0|148.1|6101241.0|10.2|1044.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
5.004|7396.5|1509.0|231.4|148.1|6101241.0|9.6|1478.0|102.2|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
6.3839999999999995|7335.0|1286.0|229.1|148.1|6101241.0|11.7|1149.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.428999999999999|7334.5|1448.0|230.0|148.1|6101241.0|9.5|1351.0|90.4|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
7.4|7296.4|1027.0|228.5|148.2|6101241.0|10.5|986.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
5.362|7372.6|1556.0|231.5|148.1|6101241.0|9.3|1375.0|91.8|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.746|7339.2|1130.0|228.5|148.1|6101241.0|11.1|1088.0|0.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
5.722|7352.3|1433.0|230.2|148.1|6101241.0|9.2|1285.0|80.2|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|1|0
5.751|30375.7|7616.0|152.9|126.8|6101241.0|10.6|5282.0|63.8|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0
5.314|39204.7|10568.0|307.7|126.9|6101241.0|16.4|7377.0|256.3|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
4.649|2445.4|680.0|162.5|144.0|6101241.0|7.4|526.0|17.9|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
6.559|8441.0|1287.0|247.9|148.2|6101241.0|12.7|1287.0|28.7|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1
5.75|7343.1|1411.0|228.5|148.1|6101241.0|9.6|1277.0|89.8|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.481|8425.2|1441.0|247.9|148.2|6101241.0|13.0|1300.0|29.2|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1
5.8229999999999995|7336.9|1378.0|228.6|148.1|6101241.0|9.1|1260.0|90.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.815|6495.7|3040.0|173.2|148.1|6101241.0|7.9|1349.0|26.5|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0
6.52|8437.5|1336.0|248.0|148.3|6101241.0|12.6|1294.0|28.6|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1
5.257000000000001|10587.6|2271.0|230.0|144.1|6101241.0|10.6|2014.0|98.3|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.149|8675.8|2930.0|247.9|148.1|6101241.0|11.8|1411.0|30.9|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1
5.709|7330.8|1317.0|230.5|148.1|6101241.0|10.0|1284.0|89.9|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.443|8465.7|1355.0|248.0|148.2|6101241.0|12.6|1314.0|30.3|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1
5.597|7348.5|1408.0|229.0|148.1|6101241.0|8.7|1313.0|89.9|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.768|42570.6|16119.0|173.4|126.8|6101241.0|9.3|8929.0|181.2|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
4.621|42046.4|17031.0|173.7|126.8|6101241.0|9.7|9099.0|167.6|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
6.097|7346.6|1259.0|227.3|147.9|6101241.0|9.5|1205.0|0.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.9|7409.0|1593.0|229.3|148.1|6101241.0|9.7|1512.0|94.3|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.925|7305.6|1118.0|228.4|148.2|6101241.0|10.9|1055.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
5.709|7353.2|1288.0|229.4|148.1|6101241.0|9.2|1288.0|90.3|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
7.006|8414.0|1227.0|247.8|148.1|6101241.0|12.9|1201.0|28.7|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
4.603|7360.4|1669.0|231.9|148.1|6101241.0|9.7|1599.0|91.6|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
7.079|7333.4|1122.0|228.1|148.1|6101241.0|10.5|1036.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
4.88|7334.9|1701.0|229.4|148.1|6101241.0|9.2|1503.0|81.1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0
6.865|7318.2|1233.0|228.2|148.1|6101241.0|10.4|1066.0|0.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
5.1770000000000005|7357.1|1591.0|230.8|148.1|6101241.0|8.8|1421.0|92.1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
5.9239999999999995|29224.8|6496.0|173.6|126.8|6101241.0|10.7|4933.0|97.5|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
5.122999999999999|6639.7|4097.0|173.7|148.1|6101241.0|8.3|1296.0|26.1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
5.436|14866.2|3253.0|217.4|148.1|6101241.0|9.9|2735.0|76.4|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
6.365|38429.1|6834.0|198.6|126.8|6101241.0|10.4|6038.0|124.6|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
4.812|2444.7|637.0|162.2|144.0|6101241.0|7.7|508.0|17.7|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
6.32|8444.0|1336.0|247.9|148.1|6101241.0|11.4|1336.0|29.2|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|1
5.236000000000001|7393.8|1412.0|230.5|148.1|6101241.0|9.4|1412.0|81.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.53|8424.0|1338.0|247.7|148.1|6101241.0|11.9|1290.0|28.9|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|1
5.529|7199.3|1339.0|228.1|148.5|6101241.0|8.6|1302.0|78.3|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.5520000000000005|8419.7|1319.0|247.7|148.1|6101241.0|12.0|1285.0|29.8|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1
5.547999999999999|7418.2|1377.0|230.8|146.9|6101241.0|9.6|1337.0|80.8|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.621|8428.3|1297.0|247.9|148.1|6101241.0|11.8|1273.0|29.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1
5.547999999999999|7318.2|1350.0|228.7|148.0|6101241.0|9.2|1319.0|79.4|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
6.667000000000001|8433.9|1295.0|248.6|148.1|6101241.0|12.7|1265.0|29.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|1
5.212999999999999|7339.5|1534.0|228.3|148.1|6101241.0|9.7|1408.0|91.1|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.141|2488.8|695.0|162.3|144.0|6101241.0|8.9|601.0|0.0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0
5.835|23647.9|4110.0|173.4|126.7|6101241.0|10.4|4053.0|98.2|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
4.49|2496.2|694.0|162.4|144.1|6101241.0|7.3|556.0|18.0|0|1|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0|0
4.419|3783.0|984.0|173.6|144.1|6101241.0|8.9|856.0|11.0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
4.668|2460.0|626.0|162.4|144.1|6101241.0|8.1|527.0|18.0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
7.388999999999999|7123.0|1263.0|227.4|148.2|6101241.0|11.0|964.0|0.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.037999999999999|5222.5|917.0|187.3|148.1|6101241.0|9.4|865.0|42.4|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.2860000000000005|19989.9|3283.0|173.6|127.0|6101241.0|12.3|3180.0|57.1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.396|2426.6|655.0|162.3|144.1|6101241.0|8.8|552.0|17.9|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
6.93|7297.2|1095.0|228.5|148.2|6101241.0|10.1|1053.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
5.1610000000000005|7370.2|1488.0|229.3|148.1|6101241.0|9.2|1428.0|81.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
7.126|7432.4|1090.0|242.5|148.1|6101241.0|10.9|1043.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.593|7516.9|1344.0|227.9|148.5|6101241.0|10.3|1344.0|21.2|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.694|7350.1|1809.0|230.9|148.3|6101241.0|9.3|1566.0|82.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
6.131|7333.0|1196.0|230.1|148.5|6101241.0|10.9|1196.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
4.761|7384.4|1756.0|231.7|148.5|6101241.0|10.4|1551.0|81.7|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.68|7514.3|1728.0|225.2|148.4|6101241.0|11.2|1323.0|21.4|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
4.831|7265.9|1609.0|230.2|148.4|6101241.0|11.0|1504.0|81.2|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.617999999999999|7279.6|1100.0|226.4|148.5|6101241.0|12.3|1100.0|0.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.928|7254.1|1598.0|231.9|148.4|6101241.0|10.0|1472.0|82.3|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
6.212999999999999|7393.1|1190.0|226.2|148.3|6101241.0|10.9|1190.0|0.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.769|7478.5|1617.0|228.4|148.4|6101241.0|9.7|1568.0|78.4|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5.972|7321.2|1226.0|227.5|148.6|6101241.0|9.4|1226.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.91|7512.2|1584.0|230.6|148.3|6101241.0|10.6|1530.0|81.9|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.982|7460.1|1247.0|229.5|148.4|6101241.0|11.0|1247.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
4.825|7324.6|1614.0|229.6|148.3|6101241.0|9.0|1518.0|80.1|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6.617000000000001|7292.2|1117.0|227.1|148.5|6101241.0|11.7|1102.0|0.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.848|7296.7|1532.0|231.4|148.5|6101241.0|9.7|1505.0|81.6|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
6.688|7430.6|1111.0|227.9|148.3|6101241.0|11.4|1111.0|0.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.748|7325.7|1711.0|231.9|148.3|6101241.0|9.7|1543.0|82.8|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
5.938|7398.8|1261.0|227.8|148.4|6101241.0|10.4|1246.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.854|7397.9|1563.0|231.3|148.3|6101241.0|10.7|1524.0|81.8|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
3.589|2720.4|776.0|162.3|144.1|6101241.0|9.3|758.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0
3.362|2814.0|1009.0|163.0|143.8|6101241.0|8.1|837.0|19.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
6.547999999999999|7490.7|1162.0|227.5|148.5|6101241.0|11.7|1144.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
5.056|7432.5|1494.0|229.7|148.4|6101241.0|11.4|1470.0|80.3|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6.489|7299.6|1125.0|227.8|148.5|6101241.0|12.7|1125.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
5.101|7467.8|1510.0|230.7|148.3|6101241.0|14.0|1464.0|80.8|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.311|7307.9|1209.0|230.8|148.6|6101241.0|9.9|1158.0|10.7|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.41|7329.1|1743.0|232.0|148.1|6101241.0|9.1|1662.0|81.4|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
6.64|7403.2|1130.0|228.7|148.4|6101241.0|12.6|1115.0|0.0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
4.745|7492.1|1579.0|232.0|148.3|6101241.0|11.6|1579.0|82.5|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0
6.784|7434.9|1096.0|229.4|148.3|6101241.0|11.9|1096.0|0.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.6339999999999995|7626.8|1646.0|230.2|148.3|6101241.0|15.3|1646.0|80.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.362|7405.4|1164.0|228.9|148.4|6101241.0|11.0|1164.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.3919999999999995|7338.4|1728.0|229.9|148.5|6101241.0|9.5|1671.0|80.7|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.593999999999999|7283.2|1392.0|227.1|148.5|6101241.0|8.8|1302.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
4.494|7401.6|1863.0|229.8|148.1|6101241.0|9.3|1647.0|81.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
5.981|7338.8|1284.0|228.0|148.4|6101241.0|9.8|1227.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
4.816|7392.4|1616.0|230.2|148.4|6101241.0|9.6|1535.0|81.4|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.521|7296.8|1119.0|228.2|148.4|6101241.0|11.9|1119.0|0.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.215|7490.9|1792.0|246.5|148.4|6101241.0|9.2|1777.0|95.7|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
3.997|2681.9|671.0|162.2|143.2|6101241.0|11.0|671.0|0.0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0
2.985|2698.5|1171.0|163.9|144.0|6101241.0|8.2|904.0|19.0|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
5.205|7307.5|1452.0|228.5|148.5|6101241.0|8.8|1404.0|0.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.16|7870.4|2230.0|246.7|148.3|6101241.0|9.1|1892.0|108.8|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
4.7989999999999995|8259.0|1904.0|228.1|148.5|6101241.0|8.9|1721.0|22.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.421|7489.0|1781.0|246.7|147.9|6101241.0|10.2|1694.0|97.3|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
5.706|8302.7|1727.0|228.1|145.5|6101241.0|10.9|1455.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
4.743|7450.5|1634.0|228.3|148.6|6101241.0|9.5|1571.0|78.5|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6.3|7295.9|1158.0|228.7|148.5|6101241.0|10.3|1158.0|0.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.743|7450.5|1634.0|228.3|148.6|6101241.0|9.5|1571.0|78.5|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
5.932|7361.5|1241.0|226.7|148.3|6101241.0|13.1|1241.0|0.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.64|7326.4|1630.0|231.0|148.4|6101241.0|9.6|1579.0|81.9|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.247000000000001|7309.2|1185.0|228.1|148.5|6101241.0|10.5|1170.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.625|7515.8|1689.0|229.4|148.3|6101241.0|9.0|1625.0|80.1|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
6.1610000000000005|7602.4|1234.0|245.8|148.4|6101241.0|11.4|1234.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
4.666|7839.5|1725.0|247.9|148.4|6101241.0|13.7|1680.0|97.9|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6.145|7730.8|1330.0|246.4|148.5|6101241.0|12.3|1258.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
4.8069999999999995|8253.6|1865.0|248.8|148.3|6101241.0|12.8|1717.0|109.7|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.39|7744.5|1230.0|247.3|148.4|6101241.0|11.7|1212.0|11.3|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.605|7749.4|1713.0|245.7|148.3|6101241.0|9.7|1683.0|108.2|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
4.772|47429.6|12302.0|392.5|127.0|6101241.0|14.0|9939.0|414.7|0|1|0|0|0|0|0|0|0|1|0|0|0|0|1|0|0|0|0|0
3.503|11365.2|3502.0|221.4|136.0|6101241.0|13.2|3244.0|101.1|0|1|0|0|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0
3.647|18797.4|6527.0|372.7|145.7|6101241.0|19.9|5154.0|312.8|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
6.382999999999999|7276.1|1140.0|226.6|148.5|6101241.0|7.5|1140.0|0.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.388999999999999|7373.0|1680.0|226.8|148.6|6101241.0|4.9|1680.0|75.4|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.382999999999999|7276.1|1140.0|226.6|148.5|6101241.0|7.5|1140.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.729|7373.0|1559.0|226.8|148.6|6101241.0|5.3|1559.0|75.4|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
6.737|7276.1|1080.0|226.6|148.5|6101241.0|7.8|1080.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
4.388999999999999|7373.0|1680.0|226.8|148.6|6101241.0|4.9|1680.0|75.4|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
4.474|7511.8|1679.0|226.6|148.5|6101241.0|4.9|1679.0|18.1|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
4.551|7373.0|1620.0|226.8|148.6|6101241.0|5.3|1620.0|75.4|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.737|7276.1|1080.0|226.6|148.5|6101241.0|7.8|1080.0|0.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.388999999999999|7373.0|1680.0|226.8|148.6|6101241.0|4.9|1680.0|75.4|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
6.382999999999999|7276.1|1140.0|226.6|148.5|6101241.0|7.5|1140.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.388999999999999|7373.0|1680.0|226.8|148.6|6101241.0|4.9|1680.0|75.4|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
6.382999999999999|7276.1|1140.0|226.6|148.5|6101241.0|7.5|1140.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|0|1|1|0|0|0|0|0
4.24|7373.0|1739.0|226.8|148.6|6101241.0|4.7|1739.0|75.4|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6.382999999999999|7276.1|1140.0|226.6|148.5|6101241.0|7.5|1140.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
4.388999999999999|7373.0|1680.0|226.8|148.6|6101241.0|4.9|1680.0|75.4|0|1|0|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0
6.737|7276.1|1080.0|226.6|148.5|6101241.0|7.8|1080.0|0.0|0|1|0|0|0|0|0|0|1|0|0|0|0|0|1|0|0|0|0|0
4.388999999999999|7373.0|1680.0|226.8|148.6|6101241.0|4.9|1680.0|75.4|0|1|0|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0
6.745|7277.4|1079.0|226.6|148.5|6101241.0|7.9|1079.0|0.0|0|1|0|0|0|0|0|1|0|0|0|0|0|0|1|0|0|0|0|0
4.388999999999999|7373.0|1680.0|226.8|148.6|6101241.0|4.9|1680.0|75.4|0|1|0|0|0|0|0|1|0|0|0|0|0|0|0|1|0|0|0|0
6.388999999999999|7277.4|1139.0|226.6|148.5|6101241.0|7.5|1139.0|0.0|0|1|0|0|0|0|0|0|0|0|0|1|0|0|1|0|0|0|0|0
4.388999999999999|7373.0|1680.0|226.8|148.6|6101241.0|4.9|1680.0|75.4|0|1|0|0|0|0|0|0|0|0|0|1|0|0|0|1|0|0|0|0
4.388999999999999|7373.0|1680.0|226.8|148.6|6101241.0|4.9|1680.0|75.4|0|1|0|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0
6.745|7277.4|1079.0|226.6|148.5|6101241.0|7.9|1079.0|0.0|0|1|0|0|0|0|0|0|0|0|0|0|1|0|1|0|0|0|0|0
